list_id,first_publication_date,price,latitude,longitude,urls,nb_pieces,surface
2891297500,2024-11-26 11:42:00,1360,48.82874123822696,2.3248636732808845,https://www.leboncoin.fr/ad/locations/2891297500,1,35
2747874954,2024-06-18 09:23:00,1360,48.86494792697862,2.3757704530905026,https://www.leboncoin.fr/ad/locations/2747874954,2,23
2931798546,2025-02-06 12:31:48,1360,48.85258,2.40731,https://www.leboncoin.fr/ad/locations/2931798546,1,49
2916037437,2025-01-09 11:41:46,1360,48.89394,2.34747,https://www.leboncoin.fr/ad/locations/2916037437,2,42
2915891652,2025-01-08 23:28:16,1360,48.88082,2.3234,https://www.leboncoin.fr/ad/locations/2915891652,,
2916652229,2025-01-10 12:26:00,1366,48.87119119285206,2.338880841469867,https://www.leboncoin.fr/ad/locations/2916652229,1,23
2930412910,2025-02-03 10:29:00,1367,48.90016827428728,2.3457220061155315,https://www.leboncoin.fr/ad/locations/2930412910,2,37
2934681582,2025-02-11 09:36:06,1368,48.82322,2.36011,https://www.leboncoin.fr/ad/locations/2934681582,2,45
2912549986,2025-01-03 07:46:00,1370,48.835523889165785,2.3245261260796246,https://www.leboncoin.fr/ad/locations/2912549986,1,27
2933706714,2025-02-09 15:29:00,1370,48.88837,2.33981,https://www.leboncoin.fr/ad/locations/2933706714,2,38
2923878153,2025-01-23 08:53:15,1370,48.84404,2.30232,https://www.leboncoin.fr/ad/locations/2923878153,2,25
2915643213,2025-01-08 15:43:58,1370,48.8972,2.32867,https://www.leboncoin.fr/ad/locations/2915643213,2,35
2922373487,2025-01-20 12:03:00,1371,48.83699573018442,2.3530637165267807,https://www.leboncoin.fr/ad/locations/2922373487,1,35
2880914634,2024-11-11 11:51:00,1372,48.877055052436376,2.3373888228012847,https://www.leboncoin.fr/ad/locations/2880914634,1,34
2928861194,2025-02-01 07:57:45,1375,48.8555,2.38106,https://www.leboncoin.fr/ad/locations/2928861194,2,30
2686072369,2024-05-07 07:10:00,1379,48.89821877061492,2.376700664717614,https://www.leboncoin.fr/ad/locations/2686072369,2,48
2910317504,2024-12-29 16:53:38,1380,48.85189,2.38648,https://www.leboncoin.fr/ad/locations/2910317504,1,32
2932410825,2025-02-07 13:53:29,1380,48.88887957136686,2.3022653622415996,https://www.leboncoin.fr/ad/locations/2932410825,2,32
2934559393,2025-02-10 18:44:00,1384,48.83203989611841,2.292283581798198,https://www.leboncoin.fr/ad/locations/2934559393,2,45
2906415915,2024-12-20 16:57:00,1390,48.8930840255569,2.3400312228052105,https://www.leboncoin.fr/ad/locations/2906415915,2,40
2929220270,2025-02-01 11:11:00,1390,48.86453058975971,2.360159110713603,https://www.leboncoin.fr/ad/locations/2929220270,2,32
