list_id,first_publication_date,price,Latitude,Longitude,urls
2932248073,2025-02-06 23:57:00,850,48.82591801436175,2.451695555085711,https://www.leboncoin.fr/ad/locations/2932248073
2933885442,2025-02-09 18:30:23,850,48.85879,2.30756,https://www.leboncoin.fr/ad/locations/2933885442
2933755188,2025-02-09 16:22:58,850,48.87171,2.28045,https://www.leboncoin.fr/ad/locations/2933755188
2845616467,2024-09-13 08:15:00,850,48.8384714488775,2.4444558622339176,https://www.leboncoin.fr/ad/locations/2845616467
2933432833,2025-02-09 10:05:23,850,48.84724,2.31801,https://www.leboncoin.fr/ad/locations/2933432833
2931323507,2025-02-05 09:46:00,850,48.85243384932132,2.267449456910849,https://www.leboncoin.fr/ad/locations/2931323507
2929049437,2025-02-01 13:04:43,850,48.86468,2.2718,https://www.leboncoin.fr/ad/locations/2929049437
2933074276,2025-02-08 15:38:08,850,48.85993,2.40469,https://www.leboncoin.fr/ad/locations/2933074276
2932045006,2025-02-06 17:52:21,850,48.84536,2.38893,https://www.leboncoin.fr/ad/locations/2932045006
2931853993,2025-02-06 12:54:59,850,48.87185,2.35218,https://www.leboncoin.fr/ad/locations/2931853993
2931431535,2025-02-05 15:23:41,850,48.86706,2.35151,https://www.leboncoin.fr/ad/locations/2931431535
2930955617,2025-02-04 16:47:17,850,48.88084,2.4062297,https://www.leboncoin.fr/ad/locations/2930955617
2928852494,2025-02-01 07:12:44,850,48.859958329412834,2.395128773662807,https://www.leboncoin.fr/ad/locations/2928852494
2927587890,2025-01-29 16:14:47,850,48.87159,2.27936,https://www.leboncoin.fr/ad/locations/2927587890
2924774238,2025-01-24 19:03:41,850,48.86801,2.29042,https://www.leboncoin.fr/ad/locations/2924774238
2921208959,2025-01-18 16:15:41,850,48.8929,2.36293,https://www.leboncoin.fr/ad/locations/2921208959
2921093272,2025-01-18 13:45:18,850,48.883283605522905,2.350530032333026,https://www.leboncoin.fr/ad/locations/2921093272
2920842028,2025-01-18 00:57:24,850,48.86038745392558,2.4098299525631144,https://www.leboncoin.fr/ad/locations/2920842028
